title;km;price;features;car_location;car_city;url;image_link
Chevrolet Aveo 2018 #162665 ; 49300 KM ; Precio: $202999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '6.1', 'Stock ID': '162665 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/chevrolet-aveo-lt-linea-nueva-2018-compra-de-autos-162665;https://images.kavak.services/images/162665/EXTERIOR-frontSidePilotNear-1643755415709.jpeg?d=540x310
Honda CR-V 2014 #162568 ; 108100 KM ; Precio: $272999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '10.4', 'Stock ID': '162568 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/honda-cr-v-exl-2014-compra-de-autos-162568;https://images.kavak.services/images/162568/EXTERIOR-frontSidePilotNear-1642717616589.jpeg?d=540x310
Ford Eco Sport 2018 #162530 ; 45600 KM ; Precio: $283999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7.6', 'Stock ID': '162530 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/ford-eco-sport-trend-2018-compra-de-autos-162530;https://images.kavak.services/images/162530/EXTERIOR-frontSidePilotNear-1643044280883.jpeg?d=540x310
Mercedes Benz Clase Gla 2017 #162527 ; 76500 KM ; Precio: $499999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '162527 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/mercedes-benz-clase-gla-gla-250-cgi-sport-2017-compra-de-autos-162527;https://images.kavak.services/images/162527/EXTERIOR-frontSidePilotNear-1642702707343.jpeg?d=540x310
Mitsubishi ASX 2014 #162478 ; 108000 KM ; Precio: $215999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '7.9', 'Stock ID': '162478 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/mitsubishi-asx-se-2014-compra-de-autos-162478;https://images.kavak.services/images/162478/EXTERIOR-frontSidePilotNear-1646494836179.jpeg?d=540x310
Toyota C-Hr 2018 #162458 ; 65000 KM ; Precio: $359999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '6.4', 'Stock ID': '162458 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/toyota-c-hr-base-2018-compra-de-autos-162458;https://images.kavak.services/images/162458/EXTERIOR-frontSidePilotNear-1642693884640.jpeg?d=540x310
Volkswagen Jetta A6 2016 #162456 ; 123660 KM ; Precio: $214999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '7.2', 'Stock ID': '162456 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/volkswagen-jetta-a6-trendline-2016-compra-de-autos-162456;https://images.kavak.services/images/162456/EXTERIOR-frontSidePilotNear-1642611384804.jpeg?d=540x310
Buick Verano 2015 #162453 ; 57400 KM ; Precio: $220999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '7.3', 'Stock ID': '162453 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/buick-verano-verano-24l-2015-compra-de-autos-162453;https://images.kavak.services/images/162453/EXTERIOR-frontSidePilotNear-1644343041104.jpeg?d=540x310
Mini Cooper 2018 #162451 ; 65750 KM ; Precio: $351999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '6.7', 'Stock ID': '162451 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/mini-cooper-chili-2018-compra-de-autos-162451;https://images.kavak.services/images/162451/EXTERIOR-frontSidePilotNear-1642619831597.jpeg?d=540x310
Honda Civic 2017 #162404 ; 81000 KM ; Precio: $341999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '8.1', 'Stock ID': '162404 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/honda-civic-coupe-turbo-2017-compra-de-autos-162404;https://images.kavak.services/images/162404/EXTERIOR-frontSidePilotNear-1643745230789.jpeg?d=540x310
Mazda Mazda 3 2015 #162395 ; 108800 KM ; Precio: $232999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '7.1', 'Stock ID': '162395 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/mazda-mazda-3-s-2015-compra-de-autos-162395;https://images.kavak.services/images/162395/EXTERIOR-frontSidePilotNear-1643844611744.jpeg?d=540x310
Nissan X Trail 2016 #162390 ; 105500 KM ; Precio: $270999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7.1', 'Stock ID': '162390 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/nissan-x-trail-sense-2016-compra-de-autos-162390;https://images.kavak.services/images/162390/EXTERIOR-frontSidePilotNear-1642544769232.jpeg?d=540x310
Toyota RAV4 2013 #162148 ; 112100 KM ; Precio: $290999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '7.4', 'Stock ID': '162148 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/toyota-rav4-limited-platinum-2013-compra-de-autos-162148;https://images.kavak.services/images/162148/EXTERIOR-frontSidePilotNear-1644018272253.jpeg?d=540x310
Volkswagen Jetta A6 2015 #162068 ; 107750 KM ; Precio: $201999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '7.2', 'Stock ID': '162068 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/volkswagen-jetta-a6-trendline-2015-compra-de-autos-162068;https://images.kavak.services/images/162068/EXTERIOR-frontSidePilotNear-1643058268300.jpeg?d=540x310
Kia Niro 2018 #162067 ; 72200 KM ; Precio: $421999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '162067 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/kia-niro-ex-hibrido-2018-compra-de-autos-162067;https://images.kavak.services/images/162067/EXTERIOR-frontSidePilotNear-1643658298777.jpeg?d=540x310
Toyota Yaris 2018 #162029 ; 67400 KM ; Precio: $255999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '5.3', 'Stock ID': '162029 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/toyota-yaris-s-2018-compra-de-autos-162029;https://images.kavak.services/images/162029/EXTERIOR-frontSidePilotNear-1642522752545.jpeg?d=540x310
Volkswagen Jetta A6 2016 #161934 ; 91250 KM ; Precio: $194999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '6.7', 'Stock ID': '161934 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/volkswagen-jetta-a6-20l-2016-compra-de-autos-161934;https://images.kavak.services/images/161934/EXTERIOR-frontSidePilotNear-1643305143181.jpeg?d=540x310
Renault Stepway 2018 #161788 ; 81320 KM ; Precio: $201999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Consumo de Gasolina': '6', 'Stock ID': '161788 '};None;None;https://www.kavak.com/mx/renault-stepway-hatch-back-stepway-intens-2018-compra-de-autos-161788;https://images.kavak.services/images/161788/EXTERIOR-frontSidePilotNear-1642606707155.jpeg?d=540x310
Seat Ibiza 2017 #161766 ; 87000 KM ; Precio: $204999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '5.9', 'Stock ID': '161766 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/seat-ibiza-blitz-2017-compra-de-autos-161766;https://images.kavak.services/images/161766/EXTERIOR-frontSidePilotNear-1643208378102.jpeg?d=540x310
Land Rover Range Rover Sport 2015 #161745 ; 104000 KM ; Precio: $732999;{' Transmisión': 'Automática', 'Tracción': '4x4', 'Consumo de Gasolina': '10.7', 'Stock ID': '161745 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/land-rover-range-rover-sport-sport-hse-2015-compra-de-autos-161745;https://images.kavak.services/images/161745/EXTERIOR-frontSidePilotNear-1642547503029.jpeg?d=540x310
Mini Cooper 2016 #161634 ; 105400 KM ; Precio: $314999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '4.8', 'Stock ID': '161634 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/mini-cooper-pepper-2016-compra-de-autos-161634;https://images.kavak.services/images/161634/EXTERIOR-frontSidePilotNear-1642629499792.jpeg?d=540x310
Volkswagen Jetta A6 2017 #161582 ; 102000 KM ; Precio: $259999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '7.7', 'Stock ID': '161582 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/volkswagen-jetta-a6-trendline-2017-compra-de-autos-161582;https://images.kavak.services/images/161582/EXTERIOR-frontSidePilotNear-1645289464058.jpeg?d=540x310
Volkswagen Gol 2017 #161576 ; 90600 KM ; Precio: $165999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Consumo de Gasolina': '5.6', 'Stock ID': '161576 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/volkswagen-gol-hatch-back-trendline-2017-compra-de-autos-161576;https://images.kavak.services/images/161576/EXTERIOR-frontSidePilotNear-1644510222012.jpeg?d=540x310
Kia Forte 2018 #161530 ; 74100 KM ; Precio: $268999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '6.5', 'Stock ID': '161530 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/kia-forte-ex-2018-compra-de-autos-161530;https://images.kavak.services/images/161530/EXTERIOR-frontSidePilotNear-1643038190994.jpeg?d=540x310
Ford Eco Sport 2019 #161401 ; 51800 KM ; Precio: $341999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '161401 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/ford-eco-sport-trend-2019-compra-de-autos-161401;https://images.kavak.services/images/161401/EXTERIOR-frontSidePilotNear-1643307274465.jpeg?d=540x310
Ford Eco Sport 2019 #161398 ; 46500 KM ; Precio: $334999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '161398 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/ford-eco-sport-trend-2019-compra-de-autos-161398;https://images.kavak.services/images/161398/EXTERIOR-frontSidePilotNear-1642703921282.jpeg?d=540x310
Volkswagen Jetta A6 2016 #161342 ; 74400 KM ; Precio: $197999;{' Tracción': '4x2', 'Consumo de Gasolina': '6.7', 'Transmisión': 'Manual', 'Stock ID': '161342 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/volkswagen-jetta-a6-20l-2016-compra-de-autos-161342;https://images.kavak.services/images/161342/EXTERIOR-frontSidePilotNear-1645737598427.jpeg?d=540x310
Ford Escape 2016 #161298 ; 64300 KM ; Precio: $337999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '8.3', 'Stock ID': '161298 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/ford-escape-titanium-ecoboost-2016-compra-de-autos-161298;https://images.kavak.services/images/161298/EXTERIOR-frontSidePilotNear-1644085164054.jpeg?d=540x310
Lincoln MKX 2016 #161207 ; 80100 KM ; Precio: $411999;{' Transmisión': 'Automática', 'Tracción': '4x4', 'Stock ID': '161207 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/lincoln-mkx-reserve-2016-compra-de-autos-161207;https://images.kavak.services/images/161207/EXTERIOR-frontSidePilotNear-1642692730270.jpeg?d=540x310
Nissan NP300 Frontier 2019 #161001 ; 42600 KM ; Precio: $456999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Consumo de Gasolina': '8.5', 'Stock ID': '161001 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/nissan-np300-frontier-platinium-2019-compra-de-autos-161001;https://images.kavak.services/images/161001/EXTERIOR-frontSidePilotNear-1642713243096.jpeg?d=540x310
Seat Ibiza 2017 #160981 ; 105600 KM ; Precio: $221999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '5.3', 'Stock ID': '160981 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/seat-ibiza-style-2017-compra-de-autos-160981;https://images.kavak.services/images/160981/EXTERIOR-frontSidePilotNear-1644349790416.jpeg?d=540x310
Audi A4 2017 #160966 ; 117580 KM ; Precio: $357999;{' Consumo de Gasolina': '5.6', 'Stock ID': '160966 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/audi-a4-select-20t-2017-compra-de-autos-160966;https://images.kavak.services/images/160966/EXTERIOR-frontSidePilotNear-1642520498478.jpeg?d=540x310
Ford Fusion 2018 #160932 ; 48000 KM ; Precio: $325999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '6.8', 'Stock ID': '160932 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/ford-fusion-se-2018-compra-de-autos-160932;https://images.kavak.services/images/160932/EXTERIOR-frontSidePilotNear-1643484022136.jpeg?d=540x310
Chevrolet Beat 2018 #160896 ; 46200 KM ; Precio: $186999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Consumo de Gasolina': '4.9', 'Stock ID': '160896 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/chevrolet-beat-ltz-2018-compra-de-autos-160896;https://images.kavak.services/images/160896/EXTERIOR-frontSidePilotNear-1643990803861.jpeg?d=540x310
Volkswagen Vento 2017 #160869 ; 104400 KM ; Precio: $192999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '6.2', 'Stock ID': '160869 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/volkswagen-vento-comfortline-2017-compra-de-autos-160869;https://images.kavak.services/images/160869/EXTERIOR-frontSidePilotNear-1643063577616.jpeg?d=540x310
Ford Explorer 2014 #160770 ; 90000 KM ; Precio: $311999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '13.3', 'Stock ID': '160770 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/ford-explorer-xlt-2014-compra-de-autos-160770;https://images.kavak.services/images/160770/EXTERIOR-frontSidePilotNear-1644968201470.jpeg?d=540x310
Chevrolet Trax 2017 #160709 ; 52700 KM ; Precio: $259999;{' Tracción': '4x2', 'Consumo de Gasolina': '6.7', 'Transmisión': 'Automática', 'Stock ID': '160709 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/chevrolet-trax-lt-cambio-de-linea-2017-compra-de-autos-160709;https://images.kavak.services/images/160709/EXTERIOR-frontSidePilotNear-1645219987840.jpeg?d=540x310
Kia Rio 2019 #160589 ; 63270 KM ; Precio: $255999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '5.6', 'Stock ID': '160589 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/kia-rio-hb-lx-2019-compra-de-autos-160589;https://images.kavak.services/images/160589/EXTERIOR-frontSidePilotNear-1642030820510.jpeg?d=540x310
Infiniti Q50 2016 #160587 ; 72100 KM ; Precio: $334999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '7.4', 'Stock ID': '160587 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/infiniti-q50-inspiration-2016-compra-de-autos-160587;https://images.kavak.services/images/160587/EXTERIOR-frontSidePilotNear-1642876295611.jpeg?d=540x310
Audi Q3 Quattro 2015 #160550 ; 121500 KM ; Precio: $325999;{' Stock ID': '160550 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/audi-q3-quattro-luxury-2015-compra-de-autos-160550;https://images.kavak.services/images/160550/EXTERIOR-frontSidePilotNear-1642285295771.jpeg?d=540x310
Volkswagen Jetta Clasico A4 2014 #160496 ; 87500 KM ; Precio: $165999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Consumo de Gasolina': '6.8', 'Stock ID': '160496 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/volkswagen-jetta-clasico-a4-cl-2014-compra-de-autos-160496;https://images.kavak.services/images/160496/EXTERIOR-frontSidePilotNear-1644089648510.jpeg?d=540x310
Volkswagen Vento 2017 #160474 ; 79600 KM ; Precio: $191999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Consumo de Gasolina': '6.4', 'Stock ID': '160474 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/volkswagen-vento-highline-2017-compra-de-autos-160474;https://images.kavak.services/images/160474/EXTERIOR-frontSidePilotNear-1642888665081.jpeg?d=540x310
Volkswagen Vento 2019 #160459 ; 40400 KM ; Precio: $209999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Consumo de Gasolina': '6.4', 'Stock ID': '160459 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/volkswagen-vento-starline-2019-compra-de-autos-160459;https://images.kavak.services/images/160459/EXTERIOR-frontSidePilotNear-1642271854498.jpeg?d=540x310
Ford Fiesta 2016 #160434 ; 105300 KM ; Precio: $165999;{' Tracción': '4x2', 'Consumo de Gasolina': '6', 'Transmisión': 'Manual', 'Stock ID': '160434 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/ford-fiesta-s-2016-compra-de-autos-160434;https://images.kavak.services/images/160434/EXTERIOR-frontSidePilotNear-1644427821669.jpeg?d=540x310
Infiniti G37 2013 #160359 ; 99460 KM ; Precio: $231999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7.9', 'Stock ID': '160359 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/infiniti-g37-g37-2013-compra-de-autos-160359;https://images.kavak.services/images/160359/EXTERIOR-frontSidePilotNear-1642184361661.jpeg?d=540x310
Mazda Cx-3 2018 #160342 ; 84000 KM ; Precio: $340999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '160342 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/mazda-cx-3-i-grand-touring-2018-compra-de-autos-160342;https://images.kavak.services/images/160342/EXTERIOR-frontSidePilotNear-1643817165623.jpeg?d=540x310
Chevrolet Trax 2015 #160330 ; 92000 KM ; Precio: $247999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '6.5', 'Stock ID': '160330 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/chevrolet-trax-ltz-14t-2015-compra-de-autos-160330;https://images.kavak.services/images/160330/EXTERIOR-frontSidePilotNear-1642533724482.jpeg?d=540x310
Nissan Kicks 2018 #160163 ; 66000 KM ; Precio: $304999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '5.3', 'Stock ID': '160163 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/nissan-kicks-advance-2018-compra-de-autos-160163;https://images.kavak.services/images/160163/EXTERIOR-frontSidePilotNear-1642617069988.jpeg?d=540x310
Mazda CX-5 2016 #160154 ; 95800 KM ; Precio: $344999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7.5', 'Stock ID': '160154 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/mazda-cx-5-s-grand-touring-2016-compra-de-autos-160154;https://images.kavak.services/images/160154/EXTERIOR-frontSidePilotNear-1642202791313.jpeg?d=540x310
Ford Escape 2014 #160151 ; 95100 KM ; Precio: $226999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '8.3', 'Stock ID': '160151 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/ford-escape-s-plus-2014-compra-de-autos-160151;https://images.kavak.services/images/160151/EXTERIOR-frontSidePilotNear-1642102834214.jpeg?d=540x310
Volkswagen Jetta A7 2019 #160122 ; 38200 KM ; Precio: $345999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '5.4', 'Stock ID': '160122 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/volkswagen-jetta-a7-trendline-2019-compra-de-autos-160122;https://images.kavak.services/images/160122/EXTERIOR-frontSidePilotNear-1643311532250.jpeg?d=540x310
Audi A4 2021 #160100 ; 5390 KM ; Precio: $762999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '160100 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/audi-a4-select-2021-compra-de-autos-160100;https://images.kavak.services/images/160100/EXTERIOR-frontSidePilotNear-1642438997001.jpeg?d=540x310
Bmw Serie 3 2015 #160097 ; 114100 KM ; Precio: $313999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Consumo de Gasolina': '6.3', 'Stock ID': '160097 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/bmw-serie-3-320i-luxury-line-y-modern-line-2015-compra-de-autos-160097;https://images.kavak.services/images/160097/EXTERIOR-frontSidePilotNear-1642694863435.jpeg?d=540x310
Honda Odyssey 2016 #160059 ; 82500 KM ; Precio: $409999;{' Consumo de Gasolina': '13.3', 'Stock ID': '160059 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/honda-odyssey-ex-2016-compra-de-autos-160059;https://images.kavak.services/images/160059/EXTERIOR-frontSidePilotNear-1645289199199.jpeg?d=540x310
Kia Optima 2018 #160004 ; 97500 KM ; Precio: $359999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Consumo de Gasolina': '7', 'Stock ID': '160004 '};Kavak Punto Valle;Monterrey;https://www.kavak.com/mx/kia-optima-sxl-2018-compra-de-autos-160004;https://images.kavak.services/images/160004/EXTERIOR-frontSidePilotNear-1642548627781.jpeg?d=540x310
